,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,P78 051019 1,Tracking Ratio [%],Category Group,Category Binocular,Index Binocular,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Binocular X [px],Point of Regard Binocular Y [px],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Video Time [h:m:s:ms],Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,Frame Number
228,3234563.66,15:17:54:095,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,120,92.00,56.00,4.46,84.00,58.00,3.44,738.53,22.75,844.16,-27.89,718.77,308.19,-,-0.09,0.22,0.97,-0.10,0.17,0.98,00:01:04:534,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1549
229,3234580.22,15:17:54:111,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,120,92.00,58.00,4.42,84.00,58.00,3.38,738.27,18.40,844.74,-31.61,717.04,304.79,-,-0.09,0.23,0.97,-0.10,0.18,0.98,00:01:04:575,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1550
230,3234596.89,15:17:54:128,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,120,94.00,56.00,4.46,84.00,58.00,3.42,737.12,19.00,844.76,-31.71,714.74,305.83,-,-0.09,0.23,0.97,-0.09,0.18,0.98,00:01:04:575,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1550
231,3234613.62,15:17:54:145,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,120,94.00,56.00,4.44,84.00,58.00,3.40,739.28,19.47,845.04,-31.40,718.97,306.12,-,-0.09,0.23,0.97,-0.10,0.18,0.98,00:01:04:575,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1550
232,3234630.15,15:17:54:161,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,120,94.00,56.00,4.46,84.00,58.00,3.38,740.49,17.67,847.55,-36.40,718.69,307.09,-,-0.09,0.23,0.97,-0.10,0.17,0.98,00:01:04:617,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1551
233,3234646.83,15:17:54:178,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,120,94.00,56.00,4.44,84.00,58.00,3.48,737.83,21.14,846.25,-31.28,715.01,308.51,-,-0.09,0.23,0.97,-0.09,0.17,0.98,00:01:04:617,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1551
234,3234663.42,15:17:54:194,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,120,92.00,56.00,4.44,84.00,58.00,3.38,736.96,14.72,841.71,-36.30,719.55,308.05,-,-0.09,0.23,0.97,-0.10,0.18,0.98,00:01:04:659,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1552
235,3234680.14,15:17:54:211,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,120,94.00,56.00,4.46,84.00,56.00,3.38,740.24,17.43,845.27,-33.30,723.12,309.24,-,-0.09,0.23,0.97,-0.10,0.18,0.98,00:01:04:659,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1552
236,3234696.7,15:17:54:228,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,120,92.00,56.00,4.44,84.00,56.00,3.40,737.46,17.10,841.88,-32.14,720.70,308.30,-,-0.09,0.23,0.97,-0.10,0.18,0.98,00:01:04:700,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1553
237,3234713.42,15:17:54:244,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,120,92.00,56.00,4.42,84.00,58.00,3.42,740.64,14.30,848.97,-40.46,719.83,310.03,-,-0.10,0.23,0.97,-0.10,0.18,0.98,00:01:04:700,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1553
238,3234730.06,15:17:54:261,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,120,94.00,56.00,4.46,84.00,56.00,3.40,742.31,15.13,849.62,-38.57,722.72,309.64,-,-0.10,0.23,0.97,-0.10,0.18,0.98,00:01:04:700,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1553
239,3234746.67,15:17:54:278,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,120,92.00,56.00,4.44,84.00,56.00,3.40,736.17,16.44,842.61,-37.10,717.25,311.16,-,-0.09,0.23,0.97,-0.09,0.18,0.98,00:01:04:700,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1553
240,3234763.26,15:17:54:294,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,120,96.00,56.00,4.46,84.00,56.00,3.36,738.12,15.01,845.59,-37.10,718.09,308.83,-,-0.09,0.23,0.97,-0.09,0.18,0.98,00:01:04:700,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1553
241,3234779.89,15:17:54:311,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,86,96.00,56.00,4.44,84.00,56.00,3.40,737.05,14.50,845.63,-38.98,715.83,309.60,-,-0.09,0.23,0.97,-0.09,0.18,0.98,00:01:04:742,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1554
242,3234796.54,15:17:54:328,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,86,96.00,56.00,4.44,84.00,58.00,3.42,713.31,18.58,821.86,-32.77,690.91,313.71,-,-0.08,0.23,0.97,-0.07,0.17,0.98,00:01:04:784,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1555
243,3234813.18,15:17:54:344,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,86,94.00,58.00,4.44,82.00,56.00,3.36,702.44,27.78,807.40,-23.61,683.25,324.50,-,-0.06,0.22,0.97,-0.07,0.17,0.98,00:01:04:784,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1555
244,3234829.84,15:17:54:361,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,121,94.00,58.00,4.46,82.00,56.00,3.34,705.98,25.97,810.14,-25.11,687.51,322.65,-,-0.07,0.22,0.97,-0.07,0.17,0.98,00:01:04:784,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1555
245,3234846.49,15:17:54:378,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,121,94.00,56.00,4.42,82.00,56.00,3.32,703.91,26.28,809.47,-24.67,684.01,322.93,-,-0.07,0.22,0.97,-0.07,0.17,0.98,00:01:04:825,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1556
246,3234863.11,15:17:54:394,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,121,94.00,58.00,4.44,82.00,56.00,3.36,704.86,30.90,808.03,-17.60,688.03,324.10,-,-0.06,0.22,0.97,-0.07,0.17,0.98,00:01:04:825,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1556
247,3234879.8,15:17:54:411,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,121,94.00,56.00,4.50,82.00,56.00,3.34,708.38,27.12,812.58,-23.74,690.19,322.94,-,-0.07,0.22,0.97,-0.07,0.17,0.98,00:01:04:825,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1556
248,3234896.48,15:17:54:428,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,121,94.00,56.00,4.50,82.00,56.00,3.34,707.18,24.98,811.26,-26.31,688.75,321.98,-,-0.07,0.23,0.97,-0.07,0.17,0.98,00:01:04:867,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1557
249,3234913.03,15:17:54:444,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,121,94.00,56.00,4.48,82.00,56.00,3.34,707.12,26.62,810.66,-22.50,689.46,321.44,-,-0.07,0.22,0.97,-0.07,0.17,0.98,00:01:04:867,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1557
250,3234929.74,15:17:54:461,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,121,94.00,56.00,4.46,86.00,58.00,3.38,706.61,24.64,811.95,-23.74,686.84,319.55,-,-0.07,0.22,0.97,-0.07,0.17,0.98,00:01:04:909,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1558
251,3234946.36,15:17:54:477,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,121,94.00,56.00,4.52,82.00,56.00,3.38,708.29,23.74,813.98,-25.87,688.13,319.68,-,-0.07,0.22,0.97,-0.07,0.17,0.98,00:01:04:909,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1558
252,3234962.94,15:17:54:494,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,121,94.00,56.00,4.48,80.00,54.00,3.22,710.31,24.69,812.42,-25.80,695.65,316.02,-,-0.07,0.22,0.97,-0.08,0.17,0.98,00:01:04:950,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1559
253,3234979.58,15:17:54:511,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,121,96.00,56.00,4.48,80.00,54.00,3.24,711.90,24.19,816.04,-26.91,695.27,315.86,-,-0.07,0.23,0.97,-0.08,0.17,0.98,00:01:04:950,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1559
254,3234996.21,15:17:54:527,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,121,96.00,58.00,4.46,82.00,54.00,3.22,712.70,18.88,816.76,-30.26,695.43,310.68,-,-0.07,0.23,0.97,-0.08,0.18,0.98,00:01:04:992,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1560
255,3235012.86,15:17:54:544,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,121,94.00,56.00,4.42,84.00,56.00,3.36,712.02,24.50,815.72,-26.60,694.09,321.06,-,-0.07,0.23,0.97,-0.08,0.17,0.98,00:01:04:992,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1560
256,3235029.47,15:17:54:561,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,87,96.00,56.00,4.48,84.00,58.00,3.36,711.50,26.63,813.79,-24.39,695.23,322.56,-,-0.07,0.22,0.97,-0.08,0.17,0.98,00:01:05:034,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1561
257,3235046.13,15:17:54:577,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,87,96.00,56.00,4.48,84.00,58.00,3.38,712.97,22.86,818.77,-28.70,692.78,320.09,-,-0.07,0.23,0.97,-0.08,0.17,0.98,00:01:05:034,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1561
258,3235062.86,15:17:54:594,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,87,96.00,56.00,4.44,70.00,58.00,3.42,738.53,18.42,843.27,-32.56,719.07,305.31,-,-0.09,0.23,0.97,-0.10,0.18,0.98,00:01:05:034,-34.35,2.63,-23.58,24.88,1.42,-27.73,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1561
